Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
548004,3,7/1/2016,7/15/2016,1313113,0,1041,1,USD
548007,1,7/1/2016,7/9/2016,294189,0,2112,1,CAD
548007,2,7/1/2016,7/9/2016,294189,0,1787,8,CAD
548007,3,7/1/2016,7/9/2016,294189,0,457,2,CAD
548007,4,7/1/2016,7/9/2016,294189,0,1959,1,CAD
549008,1,7/2/2016,7/7/2016,271416,0,563,3,CAD
549008,2,7/2/2016,7/7/2016,271416,0,2506,2,CAD
549008,3,7/2/2016,7/7/2016,271416,0,1162,1,CAD
549008,4,7/2/2016,7/7/2016,271416,0,1604,5,CAD
549015,1,7/2/2016,7/7/2016,1027901,0,129,7,GBP
549015,2,7/2/2016,7/7/2016,1027901,0,1573,1,GBP
552003,1,7/5/2016,7/15/2016,1039050,0,1783,1,GBP
553005,1,7/6/2016,7/10/2016,792601,0,330,3,EUR
553005,2,7/6/2016,7/10/2016,792601,0,1801,7,EUR
553005,3,7/6/2016,7/10/2016,792601,0,608,2,EUR
553006,1,7/6/2016,7/15/2016,1367861,0,443,1,USD
553010,1,7/6/2016,7/15/2016,859981,0,1038,2,EUR
553011,1,7/6/2016,7/15/2016,1439502,0,2091,2,USD
553011,2,7/6/2016,7/15/2016,1439502,0,1104,6,USD
553011,3,7/6/2016,7/15/2016,1439502,0,188,3,USD
553011,4,7/6/2016,7/15/2016,1439502,0,2069,1,USD
554004,1,7/7/2016,7/16/2016,1812572,0,1746,1,USD
554004,2,7/7/2016,7/16/2016,1812572,0,155,9,USD
554004,3,7/7/2016,7/16/2016,1812572,0,1018,3,USD
554004,4,7/7/2016,7/16/2016,1812572,0,52,1,USD
554009,1,7/7/2016,7/12/2016,1668513,0,312,1,USD
554009,2,7/7/2016,7/12/2016,1668513,0,1250,3,USD
554009,3,7/7/2016,7/12/2016,1668513,0,2162,2,USD
554009,4,7/7/2016,7/12/2016,1668513,0,1637,5,USD
554009,5,7/7/2016,7/12/2016,1668513,0,1471,4,USD
554009,6,7/7/2016,7/12/2016,1668513,0,2085,2,USD
555002,1,7/8/2016,7/19/2016,279223,0,2101,1,CAD
555002,2,7/8/2016,7/19/2016,279223,0,1659,2,CAD
555002,3,7/8/2016,7/19/2016,279223,0,537,4,CAD
555003,1,7/8/2016,7/13/2016,519586,0,587,6,EUR
555003,2,7/8/2016,7/13/2016,519586,0,1609,2,EUR
556007,1,7/9/2016,7/19/2016,1439027,0,2500,4,USD
556007,2,7/9/2016,7/19/2016,1439027,0,1693,1,USD
556007,3,7/9/2016,7/19/2016,1439027,0,2092,4,USD
556007,4,7/9/2016,7/19/2016,1439027,0,566,6,USD
556007,5,7/9/2016,7/19/2016,1439027,0,2011,1,USD
556008,1,7/9/2016,7/15/2016,615603,0,1577,1,EUR
559004,1,7/12/2016,7/21/2016,2072552,0,1791,1,USD
559004,2,7/12/2016,7/21/2016,2072552,0,60,3,USD
559004,3,7/12/2016,7/21/2016,2072552,0,2287,4,USD
559007,1,7/12/2016,7/21/2016,1454940,0,1619,3,USD
559007,2,7/12/2016,7/21/2016,1454940,0,2089,2,USD
559007,3,7/12/2016,7/21/2016,1454940,0,326,3,USD
559008,1,7/12/2016,7/22/2016,1044833,0,1164,1,GBP
559008,2,7/12/2016,7/22/2016,1044833,0,530,1,GBP
559008,3,7/12/2016,7/22/2016,1044833,0,147,1,GBP
559008,4,7/12/2016,7/22/2016,1044833,0,1602,6,GBP
559008,5,7/12/2016,7/22/2016,1044833,0,482,4,GBP
560000,1,7/13/2016,7/23/2016,224416,0,441,8,CAD
560000,2,7/13/2016,7/23/2016,224416,0,1312,1,CAD
560000,3,7/13/2016,7/23/2016,224416,0,726,2,CAD
560000,4,7/13/2016,7/23/2016,224416,0,448,3,CAD
561000,1,7/14/2016,7/21/2016,1997221,0,1583,1,USD
561000,2,7/14/2016,7/21/2016,1997221,0,835,1,USD
561000,3,7/14/2016,7/21/2016,1997221,0,1631,9,USD
561000,4,7/14/2016,7/21/2016,1997221,0,1196,1,USD
561004,1,7/14/2016,7/21/2016,1097591,0,2039,2,GBP
561004,2,7/14/2016,7/21/2016,1097591,0,533,1,GBP
561005,1,7/14/2016,7/15/2016,1005343,0,48,3,GBP
561012,1,7/14/2016,7/24/2016,935197,0,163,6,GBP
561012,2,7/14/2016,7/24/2016,935197,0,154,2,GBP
562003,1,7/15/2016,7/22/2016,1961979,0,1684,1,USD
562003,2,7/15/2016,7/22/2016,1961979,0,1583,1,USD
562008,1,7/15/2016,7/22/2016,1433344,0,2097,5,USD
563006,1,7/16/2016,7/22/2016,730530,0,2166,7,EUR
563006,2,7/16/2016,7/22/2016,730530,0,158,6,EUR
563007,1,7/16/2016,7/24/2016,542678,0,1762,1,EUR
563007,2,7/16/2016,7/24/2016,542678,0,986,8,EUR
563007,3,7/16/2016,7/24/2016,542678,0,309,3,EUR
563007,4,7/16/2016,7/24/2016,542678,0,1609,2,EUR
563007,5,7/16/2016,7/24/2016,542678,0,138,9,EUR
563007,6,7/16/2016,7/24/2016,542678,0,1488,6,EUR
563007,7,7/16/2016,7/24/2016,542678,0,1390,1,EUR
565000,1,7/18/2016,7/25/2016,544315,0,1465,6,EUR
565000,2,7/18/2016,7/25/2016,544315,0,1572,1,EUR
565000,3,7/18/2016,7/25/2016,544315,0,95,2,EUR
565000,4,7/18/2016,7/25/2016,544315,0,129,4,EUR
565000,5,7/18/2016,7/25/2016,544315,0,61,3,EUR
565002,1,7/18/2016,7/29/2016,1688501,0,445,3,USD
566001,1,7/19/2016,7/27/2016,1501439,0,1490,4,USD
566001,2,7/19/2016,7/27/2016,1501439,0,343,7,USD
567004,1,7/20/2016,7/27/2016,955344,0,1660,4,GBP
567004,2,7/20/2016,7/27/2016,955344,0,1004,1,GBP
568002,1,7/21/2016,8/1/2016,1548524,0,1979,1,USD
568002,2,7/21/2016,8/1/2016,1548524,0,444,2,USD
568002,3,7/21/2016,8/1/2016,1548524,0,531,4,USD
569002,1,7/22/2016,8/1/2016,570994,0,1622,1,EUR
569002,2,7/22/2016,8/1/2016,570994,0,1625,3,EUR
569002,3,7/22/2016,8/1/2016,570994,0,1040,1,EUR
570003,1,7/23/2016,8/1/2016,2059592,0,1703,1,USD
570008,1,7/23/2016,7/30/2016,1018779,0,618,5,GBP
570010,1,7/23/2016,8/1/2016,1186331,0,76,4,GBP
570010,2,7/23/2016,8/1/2016,1186331,0,1825,3,GBP
570010,3,7/23/2016,8/1/2016,1186331,0,1655,1,GBP
574004,1,7/27/2016,8/8/2016,1329796,0,755,1,USD
574004,2,7/27/2016,8/8/2016,1329796,0,680,7,USD
575001,1,7/28/2016,8/3/2016,2080157,0,1256,2,USD
575001,2,7/28/2016,8/3/2016,2080157,0,398,3,USD
575001,3,7/28/2016,8/3/2016,2080157,0,144,2,USD
575001,4,7/28/2016,8/3/2016,2080157,0,1298,2,USD
575002,1,7/28/2016,8/2/2016,1347405,0,988,3,USD
575002,2,7/28/2016,8/2/2016,1347405,0,1660,8,USD
575002,3,7/28/2016,8/2/2016,1347405,0,52,2,USD
581006,1,8/3/2016,8/7/2016,1775279,0,1549,1,USD
581006,2,8/3/2016,8/7/2016,1775279,0,1613,9,USD
581006,3,8/3/2016,8/7/2016,1775279,0,1444,1,USD
584010,1,8/6/2016,8/14/2016,141238,0,2092,7,AUD
584010,2,8/6/2016,8/14/2016,141238,0,1097,1,AUD
584010,3,8/6/2016,8/14/2016,141238,0,144,3,AUD
584010,4,8/6/2016,8/14/2016,141238,0,1813,3,AUD
586001,1,8/8/2016,8/18/2016,378833,0,108,6,CAD
586001,3,8/8/2016,8/18/2016,378833,0,1709,3,CAD
586002,1,8/8/2016,8/18/2016,1541524,0,2115,4,USD
587001,1,8/9/2016,8/15/2016,918640,0,1327,2,GBP
587002,1,8/9/2016,8/13/2016,206055,0,1617,1,CAD
587004,1,8/9/2016,8/16/2016,2071369,0,1497,1,USD
587004,2,8/9/2016,8/16/2016,2071369,0,1624,5,USD
587004,3,8/9/2016,8/16/2016,2071369,0,1645,1,USD
587004,4,8/9/2016,8/16/2016,2071369,0,82,5,USD
587004,5,8/9/2016,8/16/2016,2071369,0,2053,2,USD
587004,6,8/9/2016,8/16/2016,2071369,0,187,3,USD
587004,7,8/9/2016,8/16/2016,2071369,0,430,1,USD
587008,1,8/9/2016,8/15/2016,1650488,0,1636,1,USD
588006,1,8/10/2016,8/19/2016,1716357,0,431,2,USD
588010,1,8/10/2016,8/16/2016,1830019,0,2111,6,USD
588010,2,8/10/2016,8/16/2016,1830019,0,116,2,USD
588010,3,8/10/2016,8/16/2016,1830019,0,1298,2,USD
589001,1,8/11/2016,8/18/2016,684747,0,162,4,EUR
589001,2,8/11/2016,8/18/2016,684747,0,444,3,EUR
589001,3,8/11/2016,8/18/2016,684747,0,64,2,EUR
589001,4,8/11/2016,8/18/2016,684747,0,47,1,EUR
589001,5,8/11/2016,8/18/2016,684747,0,1706,1,EUR
589001,6,8/11/2016,8/18/2016,684747,0,87,2,EUR
589010,1,8/11/2016,8/22/2016,1755084,0,2458,1,USD
589010,2,8/11/2016,8/22/2016,1755084,0,150,3,USD
589010,3,8/11/2016,8/22/2016,1755084,0,4,3,USD
590006,1,8/12/2016,8/22/2016,306301,0,1683,2,CAD
590006,2,8/12/2016,8/22/2016,306301,0,1630,3,CAD
591006,1,8/13/2016,8/16/2016,1458544,0,433,1,USD
591006,2,8/13/2016,8/16/2016,1458544,0,1764,2,USD
591014,1,8/13/2016,8/21/2016,1698033,0,448,2,USD
591014,2,8/13/2016,8/21/2016,1698033,0,1694,3,USD
591015,1,8/13/2016,8/18/2016,168899,0,1324,2,AUD
591015,2,8/13/2016,8/18/2016,168899,0,1616,6,AUD
596005,1,8/18/2016,8/22/2016,1097591,0,432,6,GBP
596005,2,8/18/2016,8/22/2016,1097591,0,1571,3,GBP
596005,3,8/18/2016,8/22/2016,1097591,0,104,3,GBP
596005,4,8/18/2016,8/22/2016,1097591,0,440,5,GBP
597002,1,8/19/2016,8/26/2016,1359024,0,153,1,USD
597007,1,8/19/2016,8/27/2016,1646403,0,183,2,USD
597008,1,8/19/2016,8/29/2016,1838893,0,2116,3,USD
598000,1,8/20/2016,8/27/2016,1664824,0,728,1,USD
598000,2,8/20/2016,8/27/2016,1664824,0,1630,2,USD
598000,3,8/20/2016,8/27/2016,1664824,0,172,3,USD
598001,1,8/20/2016,8/29/2016,1214035,0,365,9,USD
598001,2,8/20/2016,8/29/2016,1214035,0,1672,1,USD
598012,1,8/20/2016,8/25/2016,354352,0,1049,1,CAD
598012,2,8/20/2016,8/25/2016,354352,0,116,3,CAD
599000,1,8/21/2016,8/30/2016,1364466,0,2096,2,USD
600001,1,8/22/2016,8/29/2016,2011096,0,1587,1,USD
600001,2,8/22/2016,8/29/2016,2011096,0,1425,2,USD
600006,1,8/22/2016,8/31/2016,1338243,0,2098,1,USD
600006,2,8/22/2016,8/31/2016,1338243,0,1421,1,USD
600006,3,8/22/2016,8/31/2016,1338243,0,771,6,USD
600006,4,8/22/2016,8/31/2016,1338243,0,169,7,USD
602000,1,8/24/2016,8/30/2016,1787494,0,1263,1,USD
602000,2,8/24/2016,8/30/2016,1787494,0,2350,2,USD
602000,3,8/24/2016,8/30/2016,1787494,0,1626,1,USD
604001,1,8/26/2016,8/31/2016,1732017,0,1648,3,USD
604003,1,8/26/2016,8/30/2016,1829280,0,2056,1,USD
604005,1,8/26/2016,9/2/2016,1165228,0,17,1,GBP
604005,3,8/26/2016,9/2/2016,1165228,0,3,6,GBP
605005,1,8/27/2016,9/1/2016,1541789,0,1083,6,USD
605005,2,8/27/2016,9/1/2016,1541789,0,2088,3,USD
605005,3,8/27/2016,9/1/2016,1541789,0,135,1,USD
605006,1,8/27/2016,9/1/2016,377690,0,186,2,CAD
605006,2,8/27/2016,9/1/2016,377690,0,1422,6,CAD
605006,3,8/27/2016,9/1/2016,377690,0,89,3,CAD
605009,1,8/27/2016,9/3/2016,775239,0,1586,5,EUR
605009,2,8/27/2016,9/3/2016,775239,0,367,6,EUR
605009,3,8/27/2016,9/3/2016,775239,0,1976,3,EUR
605009,4,8/27/2016,9/3/2016,775239,0,1019,9,EUR
605010,1,8/27/2016,8/30/2016,693988,0,38,4,EUR
605012,1,8/27/2016,9/5/2016,888433,0,1596,1,EUR
605012,2,8/27/2016,9/5/2016,888433,0,1605,2,EUR
605012,3,8/27/2016,9/5/2016,888433,0,98,1,EUR
608000,1,8/30/2016,9/6/2016,1299041,0,448,5,USD
608001,1,8/30/2016,9/6/2016,49606,0,237,2,AUD
608006,1,8/30/2016,8/31/2016,312359,0,1619,5,CAD
609000,1,8/31/2016,9/14/2016,979530,0,1696,2,GBP
609000,2,8/31/2016,9/14/2016,979530,0,418,3,GBP
609000,3,8/31/2016,9/14/2016,979530,0,1931,2,GBP
609006,1,8/31/2016,9/11/2016,351879,0,52,8,CAD
609006,2,8/31/2016,9/11/2016,351879,0,2089,2,CAD
609006,3,8/31/2016,9/11/2016,351879,0,1710,2,CAD
609006,4,8/31/2016,9/11/2016,351879,0,1258,2,CAD
610003,1,9/1/2016,9/7/2016,1684287,0,454,3,USD
611000,1,9/2/2016,9/7/2016,1063458,0,1200,2,GBP
611000,2,9/2/2016,9/7/2016,1063458,0,583,2,GBP
612002,1,9/3/2016,9/8/2016,1031814,0,305,2,GBP
612004,1,9/3/2016,9/6/2016,1980830,0,1610,2,USD
612014,1,9/3/2016,9/13/2016,1743083,0,175,1,USD
612014,2,9/3/2016,9/13/2016,1743083,0,187,2,USD
612014,3,9/3/2016,9/13/2016,1743083,0,2002,1,USD
612014,4,9/3/2016,9/13/2016,1743083,0,1592,4,USD
612014,5,9/3/2016,9/13/2016,1743083,0,6,1,USD
612014,6,9/3/2016,9/13/2016,1743083,0,103,9,USD
612014,7,9/3/2016,9/13/2016,1743083,0,1227,1,USD
617010,1,9/8/2016,9/15/2016,1349155,0,1592,3,USD
617011,1,9/8/2016,9/16/2016,921384,0,2329,1,GBP
617011,2,9/8/2016,9/16/2016,921384,0,2095,1,GBP
618001,1,9/9/2016,9/14/2016,1785853,0,737,2,USD
618001,2,9/9/2016,9/14/2016,1785853,0,425,1,USD
618005,1,9/9/2016,9/15/2016,471635,0,1712,2,EUR
618005,2,9/9/2016,9/15/2016,471635,0,1141,1,EUR
618005,3,9/9/2016,9/15/2016,471635,0,2381,3,EUR
618005,4,9/9/2016,9/15/2016,471635,0,2506,8,EUR
618005,5,9/9/2016,9/15/2016,471635,0,1490,2,EUR
618005,6,9/9/2016,9/15/2016,471635,0,897,9,EUR
618006,1,9/9/2016,9/14/2016,2011673,0,32,3,USD
618006,3,9/9/2016,9/14/2016,2011673,0,1821,1,USD
619005,1,9/10/2016,9/20/2016,505731,0,1479,3,EUR
619010,1,9/10/2016,9/16/2016,1085687,0,310,1,GBP
619010,2,9/10/2016,9/16/2016,1085687,0,1622,3,GBP
619010,3,9/10/2016,9/16/2016,1085687,0,1600,3,GBP
619014,1,9/10/2016,9/16/2016,373746,0,383,4,CAD
619014,2,9/10/2016,9/16/2016,373746,0,79,2,CAD
619014,3,9/10/2016,9/16/2016,373746,0,2507,2,CAD
622002,1,9/13/2016,9/21/2016,315445,0,1246,2,CAD
623008,1,9/14/2016,9/21/2016,741824,0,14,2,EUR
624005,1,9/15/2016,9/18/2016,1801975,0,1588,1,USD
624005,2,9/15/2016,9/18/2016,1801975,0,1475,3,USD
624011,1,9/15/2016,9/19/2016,264451,0,1548,6,CAD
624011,2,9/15/2016,9/19/2016,264451,0,1648,3,CAD
625001,1,9/16/2016,9/23/2016,620894,0,423,1,EUR
625001,2,9/16/2016,9/23/2016,620894,0,169,6,EUR
625001,3,9/16/2016,9/23/2016,620894,0,1629,6,EUR
625001,4,9/16/2016,9/23/2016,620894,0,1534,2,EUR
625005,1,9/16/2016,9/20/2016,205862,0,1670,3,CAD
625005,2,9/16/2016,9/20/2016,205862,0,109,2,CAD
625005,3,9/16/2016,9/20/2016,205862,0,2048,1,CAD
626001,1,9/17/2016,9/25/2016,1110305,0,300,3,GBP
626001,2,9/17/2016,9/25/2016,1110305,0,1583,4,GBP
626015,1,9/17/2016,9/22/2016,792829,0,1086,9,EUR
626015,2,9/17/2016,9/22/2016,792829,0,1432,1,EUR
627000,1,9/18/2016,9/23/2016,1525015,0,1422,5,USD
627000,2,9/18/2016,9/23/2016,1525015,0,512,6,USD
627000,3,9/18/2016,9/23/2016,1525015,0,1045,4,USD
627000,4,9/18/2016,9/23/2016,1525015,0,181,5,USD
628006,1,9/19/2016,9/27/2016,1354464,0,2038,2,USD
630004,1,9/21/2016,9/29/2016,558259,0,75,5,EUR
630004,3,9/21/2016,9/29/2016,558259,0,1786,2,EUR
630010,1,9/21/2016,9/29/2016,1889918,0,384,1,USD
630010,2,9/21/2016,9/29/2016,1889918,0,1738,3,USD
630010,3,9/21/2016,9/29/2016,1889918,0,1889,1,USD
631000,1,9/22/2016,9/29/2016,259842,0,105,2,CAD
631000,2,9/22/2016,9/29/2016,259842,0,1252,5,CAD
631000,3,9/22/2016,9/29/2016,259842,0,613,3,CAD
631000,4,9/22/2016,9/29/2016,259842,0,1679,3,CAD
631004,1,9/22/2016,9/28/2016,920551,0,2044,6,GBP
631004,2,9/22/2016,9/28/2016,920551,0,1529,1,GBP
631004,3,9/22/2016,9/28/2016,920551,0,141,1,GBP
631005,1,9/22/2016,9/28/2016,980312,0,1527,2,GBP
631005,2,9/22/2016,9/28/2016,980312,0,2504,3,GBP
631005,3,9/22/2016,9/28/2016,980312,0,1640,3,GBP
632004,1,9/23/2016,9/29/2016,46996,0,1639,3,AUD
632006,1,9/23/2016,10/1/2016,1830019,0,1213,3,USD
632006,2,9/23/2016,10/1/2016,1830019,0,623,7,USD
632006,3,9/23/2016,10/1/2016,1830019,0,2093,2,USD
632006,4,9/23/2016,10/1/2016,1830019,0,157,3,USD
633002,1,9/24/2016,10/2/2016,1389079,0,1831,1,USD
633002,2,9/24/2016,10/2/2016,1389079,0,1642,1,USD
633002,3,9/24/2016,10/2/2016,1389079,0,1455,4,USD
633002,4,9/24/2016,10/2/2016,1389079,0,1586,1,USD
633010,1,9/24/2016,9/27/2016,1589664,0,1578,6,USD
633010,2,9/24/2016,9/27/2016,1589664,0,2082,7,USD
633010,3,9/24/2016,9/27/2016,1589664,0,49,2,USD
633010,4,9/24/2016,9/27/2016,1589664,0,1991,1,USD
633013,1,9/24/2016,9/29/2016,1745076,0,125,2,USD
634000,1,9/25/2016,10/3/2016,64764,0,109,1,AUD
634000,2,9/25/2016,10/3/2016,64764,0,130,4,AUD
635002,1,9/26/2016,10/3/2016,1367711,0,188,3,USD
636003,1,9/27/2016,10/5/2016,633348,0,1637,3,EUR
636007,1,9/27/2016,10/1/2016,854324,0,1487,3,EUR
636008,1,9/27/2016,10/3/2016,1315621,0,1626,2,USD
636008,2,9/27/2016,10/3/2016,1315621,0,1676,3,USD
636008,3,9/27/2016,10/3/2016,1315621,0,1907,1,USD
637003,1,9/28/2016,10/7/2016,1487794,0,139,2,USD
637011,1,9/28/2016,10/6/2016,393739,0,1370,3,CAD
638002,1,9/29/2016,10/7/2016,1771027,0,2347,3,USD
638006,1,9/29/2016,10/5/2016,83705,0,2001,2,AUD
638006,2,9/29/2016,10/5/2016,83705,0,1203,2,AUD
639006,1,9/30/2016,10/5/2016,377340,0,1595,2,CAD
640007,1,10/1/2016,10/10/2016,652486,0,1206,5,EUR
640007,2,10/1/2016,10/10/2016,652486,0,77,2,EUR
640007,3,10/1/2016,10/10/2016,652486,0,46,4,EUR
640007,4,10/1/2016,10/10/2016,652486,0,57,2,EUR
640007,5,10/1/2016,10/10/2016,652486,0,136,2,EUR
640007,6,10/1/2016,10/10/2016,652486,0,1086,6,EUR
640007,7,10/1/2016,10/10/2016,652486,0,444,3,EUR
640008,1,10/1/2016,10/6/2016,1201181,0,72,1,USD
640008,2,10/1/2016,10/6/2016,1201181,0,1602,6,USD
640008,3,10/1/2016,10/6/2016,1201181,0,1990,2,USD
640008,4,10/1/2016,10/6/2016,1201181,0,1527,3,USD
640011,1,10/1/2016,10/5/2016,1487034,0,250,1,USD
640011,2,10/1/2016,10/5/2016,1487034,0,151,1,USD
640011,3,10/1/2016,10/5/2016,1487034,0,1260,2,USD
640011,4,10/1/2016,10/5/2016,1487034,0,2111,6,USD
640013,1,10/1/2016,10/11/2016,963994,0,62,5,GBP
644001,1,10/5/2016,10/12/2016,1003048,0,65,1,GBP
644001,2,10/5/2016,10/12/2016,1003048,0,2112,2,GBP
644001,3,10/5/2016,10/12/2016,1003048,0,1419,7,GBP
644005,1,10/5/2016,10/12/2016,1165252,0,1827,7,GBP
644006,1,10/5/2016,10/9/2016,1506352,0,454,5,USD
645001,1,10/6/2016,10/16/2016,292797,0,1628,2,CAD
645002,1,10/6/2016,10/12/2016,1866637,0,2238,4,USD
645002,2,10/6/2016,10/12/2016,1866637,0,138,3,USD
645002,3,10/6/2016,10/12/2016,1866637,0,1617,5,USD
646001,1,10/7/2016,10/13/2016,1282455,0,90,1,USD
646001,2,10/7/2016,10/13/2016,1282455,0,446,1,USD
646008,1,10/7/2016,10/18/2016,932629,0,1036,5,GBP
646008,2,10/7/2016,10/18/2016,932629,0,1588,1,GBP
646008,3,10/7/2016,10/18/2016,932629,0,456,3,GBP
647000,1,10/8/2016,10/19/2016,1444352,0,1571,7,USD
647006,1,10/8/2016,10/12/2016,1272438,0,2021,2,USD
647009,1,10/8/2016,10/14/2016,215878,0,727,1,CAD
647009,2,10/8/2016,10/14/2016,215878,0,1653,1,CAD
647010,1,10/8/2016,10/13/2016,921604,0,2087,2,GBP
647012,1,10/8/2016,10/12/2016,1020918,0,1591,6,GBP
647012,2,10/8/2016,10/12/2016,1020918,0,356,7,GBP
647012,3,10/8/2016,10/12/2016,1020918,0,2496,9,GBP
649003,1,10/10/2016,10/15/2016,2064325,0,930,1,USD
649003,2,10/10/2016,10/15/2016,2064325,0,976,7,USD
650001,1,10/11/2016,10/19/2016,801350,0,2111,1,EUR
650001,2,10/11/2016,10/19/2016,801350,0,2246,1,EUR
650001,3,10/11/2016,10/19/2016,801350,0,2037,2,EUR
650001,4,10/11/2016,10/19/2016,801350,0,142,7,EUR
650006,1,10/11/2016,10/18/2016,2435,0,1606,3,AUD
650006,2,10/11/2016,10/18/2016,2435,0,449,3,AUD
651008,1,10/12/2016,10/17/2016,403915,0,981,6,EUR
651008,2,10/12/2016,10/17/2016,403915,0,447,3,EUR
651008,3,10/12/2016,10/17/2016,403915,0,418,4,EUR
651008,4,10/12/2016,10/17/2016,403915,0,2057,1,EUR
652010,1,10/13/2016,10/22/2016,855069,0,2102,1,EUR
652010,2,10/13/2016,10/22/2016,855069,0,2087,3,EUR
652011,1,10/13/2016,10/20/2016,1979787,0,2494,4,USD
652011,2,10/13/2016,10/20/2016,1979787,0,2197,6,USD
653008,1,10/14/2016,10/22/2016,1458780,0,1166,3,USD
653008,2,10/14/2016,10/22/2016,1458780,0,79,2,USD
653008,3,10/14/2016,10/22/2016,1458780,0,1241,2,USD
654010,1,10/15/2016,10/21/2016,2071369,0,2254,3,USD
654010,2,10/15/2016,10/21/2016,2071369,0,2097,4,USD
654010,3,10/15/2016,10/21/2016,2071369,0,407,9,USD
656003,1,10/17/2016,10/22/2016,1732250,0,184,1,USD
656003,2,10/17/2016,10/22/2016,1732250,0,1104,1,USD
657003,1,10/18/2016,10/25/2016,1562024,0,1607,2,USD
657003,2,10/18/2016,10/25/2016,1562024,0,311,2,USD
657003,3,10/18/2016,10/25/2016,1562024,0,1033,6,USD
657003,4,10/18/2016,10/25/2016,1562024,0,1554,4,USD
657003,5,10/18/2016,10/25/2016,1562024,0,93,3,USD
658004,1,10/19/2016,10/25/2016,1714301,0,1904,2,USD
658004,2,10/19/2016,10/25/2016,1714301,0,1515,2,USD
661007,1,10/22/2016,11/2/2016,1489054,0,82,4,USD
661009,1,10/22/2016,10/25/2016,795767,0,1577,1,EUR
663004,1,10/24/2016,11/2/2016,1013019,0,420,10,GBP
663004,2,10/24/2016,11/2/2016,1013019,0,1637,1,GBP
663004,3,10/24/2016,11/2/2016,1013019,0,1957,4,GBP
664003,1,10/25/2016,11/1/2016,1716357,0,1678,1,USD
664003,2,10/25/2016,11/1/2016,1716357,0,2492,1,USD
664003,3,10/25/2016,11/1/2016,1716357,0,160,2,USD
664004,1,10/25/2016,10/30/2016,1686257,0,420,3,USD
664004,2,10/25/2016,10/30/2016,1686257,0,219,2,USD
664005,1,10/25/2016,11/1/2016,968337,0,177,2,GBP
665005,1,10/26/2016,11/2/2016,1880655,0,1377,7,USD
665005,2,10/26/2016,11/2/2016,1880655,0,167,3,USD
666000,1,10/27/2016,11/3/2016,1265799,0,1422,2,USD
666000,2,10/27/2016,11/3/2016,1265799,0,1690,5,USD
666003,1,10/27/2016,10/31/2016,1391155,0,458,10,USD
666003,2,10/27/2016,10/31/2016,1391155,0,1610,2,USD
666003,3,10/27/2016,10/31/2016,1391155,0,1803,3,USD
666003,4,10/27/2016,10/31/2016,1391155,0,2033,1,USD
667000,1,10/28/2016,11/1/2016,1880727,0,1126,2,USD
667000,2,10/28/2016,11/1/2016,1880727,0,1425,3,USD
667000,3,10/28/2016,11/1/2016,1880727,0,2094,3,USD
668005,1,10/29/2016,11/3/2016,2035543,0,528,2,USD
668008,1,10/29/2016,11/5/2016,1431002,0,1656,7,USD
668008,2,10/29/2016,11/5/2016,1431002,0,2028,4,USD
668008,3,10/29/2016,11/5/2016,1431002,0,1612,7,USD
669000,1,10/30/2016,11/6/2016,298606,0,1457,5,CAD
669000,2,10/30/2016,11/6/2016,298606,0,1606,1,CAD
669000,3,10/30/2016,11/6/2016,298606,0,1626,1,CAD
669000,4,10/30/2016,11/6/2016,298606,0,116,5,CAD
670000,1,10/31/2016,11/8/2016,656319,0,1824,7,EUR
670000,2,10/31/2016,11/8/2016,656319,0,31,2,EUR
670000,4,10/31/2016,11/8/2016,656319,0,151,2,EUR
670005,1,10/31/2016,11/10/2016,1054404,0,1751,6,GBP
670005,2,10/31/2016,11/10/2016,1054404,0,2100,7,GBP
671003,1,11/1/2016,11/6/2016,795887,0,50,4,EUR
671003,2,11/1/2016,11/6/2016,795887,0,2380,2,EUR
671003,3,11/1/2016,11/6/2016,795887,0,1302,2,EUR
671007,1,11/1/2016,11/11/2016,1647358,0,1875,3,USD
671007,2,11/1/2016,11/11/2016,1647358,0,1357,1,USD
671007,3,11/1/2016,11/11/2016,1647358,0,1330,1,USD
671007,4,11/1/2016,11/11/2016,1647358,0,1792,5,USD
672001,1,11/2/2016,11/6/2016,1431715,0,179,3,USD
672001,3,11/2/2016,11/6/2016,1431715,0,2111,3,USD
672002,1,11/2/2016,11/11/2016,1193732,0,1471,1,GBP
672002,2,11/2/2016,11/11/2016,1193732,0,1807,1,GBP
672002,3,11/2/2016,11/11/2016,1193732,0,2235,3,GBP
672002,4,11/2/2016,11/11/2016,1193732,0,162,2,GBP
672002,5,11/2/2016,11/11/2016,1193732,0,1408,3,GBP
672005,1,11/2/2016,11/8/2016,1560282,0,1574,2,USD
672011,1,11/2/2016,11/6/2016,1196380,0,121,1,GBP
672011,2,11/2/2016,11/6/2016,1196380,0,1632,4,GBP
674003,1,11/4/2016,11/15/2016,1111119,0,1852,8,GBP
674003,2,11/4/2016,11/15/2016,1111119,0,1345,1,GBP
674003,3,11/4/2016,11/15/2016,1111119,0,2073,1,GBP
674005,1,11/4/2016,11/14/2016,1437243,0,2035,3,USD
674005,2,11/4/2016,11/14/2016,1437243,0,1658,1,USD
675005,1,11/5/2016,11/8/2016,918763,0,1640,1,GBP
675005,2,11/5/2016,11/8/2016,918763,0,138,1,GBP
